"Severity","ThreadID","Date","Time","Application","Message"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:45","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:46","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:47","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:48","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:49","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:50","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:51","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:51","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:51","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:51","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:51","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:51","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:51","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:51","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:52","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:53","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:53","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:54","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:55","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:55","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:55","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:55","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:55","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:55","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:56","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:57","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:58","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:59","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:59","controler","stop thread (45) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
"ERROR","web-0","07/17/2009","05:59","controler","stop thread (51) because run into a timeout path: /srv/www/stats.hpdp.org.au/wwwroot/backup.cfm. no open locks"
